Event ID,Disease,Serotype,latitude,longitude,Locality,Country,Region,observation date,report date,Species,Diagnosis Source,Humans Affected,Human Deaths,Diagnosis Status
281221,Bluetongue,;Not specified;,40.848711,20.363596,Kukur,Albania,Europe,2020-08-09T00:00:00Z,2020-10-23T00:00:00Z,"Domestic,Cattle,Domestic,Sheep,",WOAH (former OIE),,,Confirmed
392780,Bluetongue,;3;,55.9739,11.8802,145210 HUNDESTED,Denmark,Europe,2024-12-04T00:00:00Z,2024-12-13T00:00:00Z,"Domestic,Goats,Domestic,Sheep,Domestic,Cattle,",WOAH (former OIE),,,Confirmed
390338,Bluetongue,;3;,55.8833,12.1601,142675 SKÆVINGE,Denmark,Europe,2024-10-15T00:00:00Z,2024-11-11T00:00:00Z,"Domestic,Goats,Domestic,Cattle,",WOAH (former OIE),,,Confirmed
396664,Bluetongue,;3;,55.2692,10.3943,147310 ÅRSLEV,Denmark,Europe,2024-12-09T00:00:00Z,2025-01-17T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
386650,Bluetongue,;3;,55.3639,10.0699,139834 AARUP,Denmark,Europe,2024-09-07T00:00:00Z,2024-09-18T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
389999,Bluetongue,;3;,54.8863,10.4109,142467ÆRØSKØBING,Denmark,Europe,2024-10-07T00:00:00Z,2024-11-06T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
386341,Bluetongue,;3;,54.8718,10.375,139543ÆRØSKØBING,Denmark,Europe,2024-08-31T00:00:00Z,2024-08-31T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
388208,Bluetongue,;3;,54.8391,10.4119,140867ÆRØSKØBING,Denmark,Europe,2024-09-23T00:00:00Z,2024-10-08T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
386715,Bluetongue,;3;,55.2155,10.2227,139915 HAARBY,Denmark,Europe,2024-09-09T00:00:00Z,2024-09-19T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
387011,Bluetongue,;3;,55.2401,10.2147,140109 BROBY,Denmark,Europe,2024-09-06T00:00:00Z,2024-09-24T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
389888,Bluetongue,;3;,55.1979,10.2424,141937 BROBY,Denmark,Europe,2024-10-03T00:00:00Z,2024-11-05T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
387833,Bluetongue,;3;,55.2595,10.2502,140598BROBY,Denmark,Europe,2024-09-16T00:00:00Z,2024-10-02T00:00:00Z,"Domestic,Cattle,Domestic,Sheep,",WOAH (former OIE),,,Confirmed
388325,Bluetongue,;3;,55.0417,10.4834,141069 VESTER SKERNINGE,Denmark,Europe,2024-09-16T00:00:00Z,2024-10-10T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
386720,Bluetongue,;3;,55.0969,10.5075,139909 STENSTRUP,Denmark,Europe,2024-09-08T00:00:00Z,2024-09-19T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
388114,Bluetongue,;3;,55.0989,10.4275,140800 VESTER SKERNINGE,Denmark,Europe,2024-09-20T00:00:00Z,2024-10-07T00:00:00Z,"Domestic,Sheep,Domestic,Cattle,",WOAH (former OIE),,,Confirmed
390965,Bluetongue,;3;,55.4603,9.9171,143227 NØRRE AABY,Denmark,Europe,2024-11-04T00:00:00Z,2024-11-19T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
390584,Bluetongue,;3;,55.4709,10.0279,143089HARNDRUP,Denmark,Europe,2024-10-25T00:00:00Z,2024-11-14T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
386996,Bluetongue,;3;,55.0431,10.1527,140131 LYØ,Denmark,Europe,2024-09-11T00:00:00Z,2024-09-24T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
387024,Bluetongue,;3;,55.1292,10.2271,140094 FAABORG,Denmark,Europe,2024-09-06T00:00:00Z,2024-09-24T00:00:00Z,"Domestic,Sheep,Domestic,Cattle,",WOAH (former OIE),,,Confirmed
386349,Bluetongue,;3;,55.1476,10.2055,139566MILLINGE,Denmark,Europe,2024-09-03T00:00:00Z,2024-09-03T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
386999,Bluetongue,;3;,55.1429,10.2444,140128 FAABORG,Denmark,Europe,2024-09-10T00:00:00Z,2024-09-24T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
387853,Bluetongue,;3;,55.0893,10.2027,140572FAABORG,Denmark,Europe,2024-09-13T00:00:00Z,2024-10-02T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
387827,Bluetongue,;3;,55.1412,10.1831,140604MILLINGE,Denmark,Europe,2024-09-17T00:00:00Z,2024-10-02T00:00:00Z,"Domestic,Sheep,Domestic,Cattle,",WOAH (former OIE),,,Confirmed
390470,Bluetongue,;3;,55.0623,10.3826,143002FAABORG,Denmark,Europe,2024-10-22T00:00:00Z,2024-11-13T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
387852,Bluetongue,;3;,55.1773,10.2181,140573FAABORG,Denmark,Europe,2024-09-15T00:00:00Z,2024-10-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
386879,Bluetongue,;3;,55.1447,10.3445,139990 FAABORG,Denmark,Europe,2024-09-06T00:00:00Z,2024-09-20T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
396663,Bluetongue,;3;,55.085,10.1569,147309 FAABORG,Denmark,Europe,2024-12-13T00:00:00Z,2025-01-17T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
388100,Bluetongue,;3;,55.1122,10.1336,140815 FAABORG,Denmark,Europe,2024-09-20T00:00:00Z,2024-10-07T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
386995,Bluetongue,;3;,55.0451,10.1554,140132 LYØ,Denmark,Europe,2024-09-11T00:00:00Z,2024-09-24T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
387023,Bluetongue,;3;,55.1662,10.3887,140096 FAABORG,Denmark,Europe,2024-09-06T00:00:00Z,2024-09-24T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
387003,Bluetongue,;3;,55.1181,10.3227,140124 FAABORG,Denmark,Europe,2024-09-11T00:00:00Z,2024-09-24T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
386375,Bluetongue,;3;,55.1841,10.3777,139599FAABORG,Denmark,Europe,2024-09-05T00:00:00Z,2024-09-05T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
386719,Bluetongue,;3;,55.1114,10.2592,139910 FAABORG,Denmark,Europe,2024-09-09T00:00:00Z,2024-09-19T00:00:00Z,"Domestic,Sheep,Domestic,Cattle,",WOAH (former OIE),,,Confirmed
387009,Bluetongue,;3;,55.3207,10.0873,140111 GLAMSBJERG,Denmark,Europe,2024-09-10T00:00:00Z,2024-09-24T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
396665,Bluetongue,;3;,55.1432,10.6067,147311 GUDBJERG SYDFYN,Denmark,Europe,2024-12-13T00:00:00Z,2025-01-17T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
390593,Bluetongue,;3;,55.2135,10.0311,143080HAARBY,Denmark,Europe,2024-10-17T00:00:00Z,2024-11-14T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
391868,Bluetongue,;3;,55.3853,10.6152,144337 LANGESKOV,Denmark,Europe,2024-11-26T00:00:00Z,2024-12-03T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
392779,Bluetongue,;3;,55.4801,9.7701,145211 MIDDELFART,Denmark,Europe,2024-12-05T00:00:00Z,2024-12-13T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
388311,Bluetongue,;3;,55.4844,9.9245,141084 ASPERUP,Denmark,Europe,2024-09-25T00:00:00Z,2024-10-10T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
390929,Bluetongue,;3;,55.4435,9.8705,143342 NØRRE AABY,Denmark,Europe,2024-11-09T00:00:00Z,2024-11-19T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
388098,Bluetongue,;3;,55.3834,10.7226,140817 NYBORG,Denmark,Europe,2024-09-21T00:00:00Z,2024-10-07T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
389994,Bluetongue,;3;,55.4496,10.2664,142472ODENSE N,Denmark,Europe,2024-10-07T00:00:00Z,2024-11-06T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
391352,Bluetongue,;3;,55.2286,10.6649,143947ØRBÆK,Denmark,Europe,2024-11-18T00:00:00Z,2024-11-25T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
386988,Bluetongue,;3;,55.2193,10.6893,140139 ØRBÆK,Denmark,Europe,2024-09-10T00:00:00Z,2024-09-24T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
387851,Bluetongue,;3;,55.269,10.5243,140574RINGE,Denmark,Europe,2024-09-15T00:00:00Z,2024-10-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
386414,Bluetongue,;3;,54.9009,10.7659,139648RUDKØBING,Denmark,Europe,2024-09-04T00:00:00Z,2024-09-04T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
391887,Bluetongue,;3;,54.8925,10.8039,144196 RUDKØBING,Denmark,Europe,2024-11-19T00:00:00Z,2024-12-03T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
386732,Bluetongue,;3;,55.2121,10.6083,139895 GISLEV,Denmark,Europe,2024-09-05T00:00:00Z,2024-09-19T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
386310,Bluetongue,;3;,55.2439,10.5404,139505RYSLINGE,Denmark,Europe,2024-08-30T00:00:00Z,2024-08-30T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
386998,Bluetongue,;3;,55.2285,10.5696,140129 RYSLINGE,Denmark,Europe,2024-09-11T00:00:00Z,2024-09-24T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
391353,Bluetongue,;3;,55.2043,10.6083,143946GISLEV,Denmark,Europe,2024-11-18T00:00:00Z,2024-11-25T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
388312,Bluetongue,;3;,55.5443,10.1652,141083 SØNDERSØ,Denmark,Europe,2024-09-25T00:00:00Z,2024-10-10T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
387022,Bluetongue,;3;,55.0364,10.6138,140097 SVENDBORG,Denmark,Europe,2024-09-04T00:00:00Z,2024-09-24T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
387163,Bluetongue,;3;,55.0739,10.5384,140302 SVENDBORG,Denmark,Europe,2024-09-14T00:00:00Z,2024-09-26T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
388094,Bluetongue,;3;,55.0116,10.5888,140821 SVENDBORG,Denmark,Europe,2024-09-22T00:00:00Z,2024-10-07T00:00:00Z,"Domestic,Goats,Domestic,Sheep,",WOAH (former OIE),,,Confirmed
386390,Bluetongue,;3;,54.9659,10.5676,139614SVENDBORG,Denmark,Europe,2024-09-05T00:00:00Z,2024-09-05T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
388216,Bluetongue,;3;,55.0882,10.7394,140859 SKÅRUP FYN,Denmark,Europe,2024-09-24T00:00:00Z,2024-10-08T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
390328,Bluetongue,;3;,54.9652,10.6282,142853 SVENDBORG,Denmark,Europe,2024-10-14T00:00:00Z,2024-11-11T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
388097,Bluetongue,;3;,55.2742,10.2185,140818 TOMMERUP,Denmark,Europe,2024-09-21T00:00:00Z,2024-10-07T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
387008,Bluetongue,;3;,55.3627,10.1736,140112 VISSENBJERG,Denmark,Europe,2024-09-10T00:00:00Z,2024-09-24T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
388217,Bluetongue,;3;,55.3763,10.1278,140858 ASSENS,Denmark,Europe,2024-09-24T00:00:00Z,2024-10-08T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
389983,Bluetongue,;3;,55.392,10.1382,142502VISSENBJERG,Denmark,Europe,2024-10-08T00:00:00Z,2024-11-06T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
389992,Bluetongue,;3;,57.1679,10.0312,142474SULSTED,Denmark,Europe,2024-10-08T00:00:00Z,2024-11-06T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
390327,Bluetongue,;3;,56.9484,10.0486,142859 GISTRUP,Denmark,Europe,2024-10-16T00:00:00Z,2024-11-11T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
388307,Bluetongue,;3;,56.6657,9.9072,141089 HOBRO,Denmark,Europe,2024-09-25T00:00:00Z,2024-10-10T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
390468,Bluetongue,;3;,56.7344,9.8158,143004ARDEN,Denmark,Europe,2024-10-23T00:00:00Z,2024-11-13T00:00:00Z,"Domestic,Cattle,Domestic,Sheep,",WOAH (former OIE),,,Confirmed
390585,Bluetongue,;3;,57.2995,9.9839,143088BRØNDERSLEV,Denmark,Europe,2024-10-28T00:00:00Z,2024-11-14T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
389974,Bluetongue,;3;,57.1472,9.5689,142519BROVST,Denmark,Europe,2024-10-09T00:00:00Z,2024-11-06T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
389991,Bluetongue,;3;,57.1922,10.1123,142475HJALLERUP,Denmark,Europe,2024-10-09T00:00:00Z,2024-11-06T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
390305,Bluetongue,;3;,56.7403,9.3471,142884 FARSØ,Denmark,Europe,2024-10-21T00:00:00Z,2024-11-11T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
390299,Bluetongue,;3;,56.8174,9.347,142891 FARSØ,Denmark,Europe,2024-10-17T00:00:00Z,2024-11-11T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
389985,Bluetongue,;3;,57.4694,10.3892,142500FREDERIKSHAVN,Denmark,Europe,2024-10-09T00:00:00Z,2024-11-06T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
389899,Bluetongue,;3;,57.4049,10.41,141925 FREDERIKSHAVN,Denmark,Europe,2024-10-07T00:00:00Z,2024-11-05T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
390574,Bluetongue,;3;,57.565,10.271,143102BINDSLEV,Denmark,Europe,2024-10-28T00:00:00Z,2024-11-14T00:00:00Z,"Domestic,Sheep,Domestic,Cattle,",WOAH (former OIE),,,Confirmed
388326,Bluetongue,;3;,57.3449,10.0192,141068 VRÅ,Denmark,Europe,2024-09-26T00:00:00Z,2024-10-10T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
388330,Bluetongue,;3;,57.3584,10.1139,141064 TÅRS,Denmark,Europe,2024-09-26T00:00:00Z,2024-10-10T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
393290,Bluetongue,;3;,57.374519,10.234002,145485 ØSTERVRÅ,Denmark,Europe,2024-12-15T00:00:00Z,2024-12-20T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
390560,Bluetongue,;3;,57.5253,10.1039,143116HJØRRING,Denmark,Europe,2024-10-29T00:00:00Z,2024-11-14T00:00:00Z,"Domestic,Cattle,Domestic,Sheep,",WOAH (former OIE),,,Confirmed
391888,Bluetongue,;3;,56.6997,9.7808,144193 HOBRO,Denmark,Europe,2024-11-19T00:00:00Z,2024-12-03T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
390928,Bluetongue,;3;,56.9395,9.2734,143346 VESTHIMMERLAND,Denmark,Europe,2024-11-11T00:00:00Z,2024-11-19T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
391882,Bluetongue,;3;,56.9914,9.5194,144205 NIBE,Denmark,Europe,2024-11-22T00:00:00Z,2024-12-03T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
389982,Bluetongue,;3;,57.2906,9.6611,142504SALTUM,Denmark,Europe,2024-10-09T00:00:00Z,2024-11-06T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
389995,Bluetongue,;3;,56.9406,10.2636,142471STORVORDE,Denmark,Europe,2024-10-07T00:00:00Z,2024-11-06T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
390321,Bluetongue,;3;,57.4309,10.1177,142868 LØRSLEV,Denmark,Europe,2024-10-17T00:00:00Z,2024-11-11T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
390966,Bluetongue,;3;,57.5144,10.2785,143226 SINDAL,Denmark,Europe,2024-10-31T00:00:00Z,2024-11-19T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
390952,Bluetongue,;3;,56.7889,10.0671,143316 TERNDRUP,Denmark,Europe,2024-11-06T00:00:00Z,2024-11-19T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
386338,Bluetongue,;3;,55.6958,8.3195,139540HENNE,Denmark,Europe,2024-09-02T00:00:00Z,2024-09-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
390477,Bluetongue,;3;,55.7189,8.3052,142993VARDE,Denmark,Europe,2024-10-22T00:00:00Z,2024-11-13T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
386331,Bluetongue,;3;,55.7429,8.4311,139532NØRRE NEBEL,Denmark,Europe,2024-09-02T00:00:00Z,2024-09-02T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
390475,Bluetongue,;3;,55.6902,8.3727,142995OUTRUP,Denmark,Europe,2024-10-21T00:00:00Z,2024-11-13T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
386353,Bluetongue,;3;,55.726,8.3166,139572OUTRUP,Denmark,Europe,2024-09-03T00:00:00Z,2024-09-03T00:00:00Z,"Domestic,Sheep,Domestic,Cattle,",WOAH (former OIE),,,Confirmed
390950,Bluetongue,;3;,55.7903,8.3383,143318 NØRRE NEBEL,Denmark,Europe,2024-11-06T00:00:00Z,2024-11-19T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
389893,Bluetongue,;3;,55.7104,8.3058,141931 HENNE,Denmark,Europe,2024-10-01T00:00:00Z,2024-11-05T00:00:00Z,"Domestic,Cattle,Domestic,Sheep,",WOAH (former OIE),,,Confirmed
387014,Bluetongue,;3;,55.7127,8.3372,140106 OUTRUP,Denmark,Europe,2024-09-11T00:00:00Z,2024-09-24T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
389877,Bluetongue,;3;,55.7422,8.4487,141954 NØRRE NEBEL,Denmark,Europe,2024-10-07T00:00:00Z,2024-11-05T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
390581,Bluetongue,;3;,55.7236,8.4184,143092OUTRUP,Denmark,Europe,2024-10-25T00:00:00Z,2024-11-14T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
386337,Bluetongue,;3;,55.7935,8.3702,139539NØRRE NEBEL,Denmark,Europe,2024-09-01T00:00:00Z,2024-09-01T00:00:00Z,"Domestic,Cattle,Domestic,Sheep,",WOAH (former OIE),,,Confirmed
386994,Bluetongue,;3;,55.7676,8.3554,140133 NØRRE NEBEL,Denmark,Europe,2024-09-11T00:00:00Z,2024-09-24T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
396656,Bluetongue,;3;,55.7822,8.4312,14727 6LYNE,Denmark,Europe,2024-12-17T00:00:00Z,2025-01-17T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
388222,Bluetongue,;3;,55.5544,8.2306,140850 BLÅVAND,Denmark,Europe,2024-09-23T00:00:00Z,2024-10-08T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
390579,Bluetongue,;3;,55.6454,8.3036,143094OKSBØL,Denmark,Europe,2024-10-29T00:00:00Z,2024-11-14T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
390931,Bluetongue,;3;,55.4218,8.7128,143339 BRAMMING,Denmark,Europe,2024-11-07T00:00:00Z,2024-11-19T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
389876,Bluetongue,;3;,55.5032,8.6933,141955 BRAMMING,Denmark,Europe,2024-10-04T00:00:00Z,2024-11-05T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
390303,Bluetongue,;3;,55.5401,8.7711,142886 BRAMMING,Denmark,Europe,2024-10-21T00:00:00Z,2024-11-11T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
389878,Bluetongue,;3;,55.4573,8.6702,141952 BRAMMING,Denmark,Europe,2024-10-07T00:00:00Z,2024-11-05T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
388203,Bluetongue,;3;,55.4452,8.6897,140874BRAMMING,Denmark,Europe,2024-09-24T00:00:00Z,2024-10-08T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
390941,Bluetongue,;3;,55.4216,8.6596,143328 BRAMMING,Denmark,Europe,2024-11-08T00:00:00Z,2024-11-19T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
386336,Bluetongue,;3;,55.4683,8.7619,139538BRAMMING,Denmark,Europe,2024-08-31T00:00:00Z,2024-08-31T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
386309,Bluetongue,;3;,55.4465,8.7486,139504BRAMMING,Denmark,Europe,2024-08-29T00:00:00Z,2024-08-29T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
390595,Bluetongue,;3;,55.5307,8.7588,143078BRAMMING,Denmark,Europe,2024-10-25T00:00:00Z,2024-11-14T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
390302,Bluetongue,;3;,55.532,8.7983,142888 BRAMMING,Denmark,Europe,2024-10-16T00:00:00Z,2024-11-11T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
386708,Bluetongue,;3;,55.499,8.7862,139922 GØRDING,Denmark,Europe,2024-09-08T00:00:00Z,2024-09-19T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
389104,Bluetongue,;3;,55.4223,8.6675,141803BRAMMING,Denmark,Europe,2024-09-30T00:00:00Z,2024-10-25T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
390463,Bluetongue,;3;,55.4651,8.7599,143009BRAMMING,Denmark,Europe,2024-10-23T00:00:00Z,2024-11-13T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
386877,Bluetongue,;3;,55.4297,8.661,140001 BRAMMING,Denmark,Europe,2024-09-07T00:00:00Z,2024-09-20T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
390962,Bluetongue,;3;,55.5705,9.0278,143230BRØRUP,Denmark,Europe,2024-11-04T00:00:00Z,2024-11-19T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
390331,Bluetongue,;3;,55.5817,9.0731,142846 BRØRUP,Denmark,Europe,2024-10-16T00:00:00Z,2024-11-11T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
386407,Bluetongue,;3;,55.4765,8.9671,139634BRØRUP,Denmark,Europe,2024-09-02T00:00:00Z,2024-09-02T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
388112,Bluetongue,;3;,55.5566,9.0489,140803 VEJEN,Denmark,Europe,2024-09-19T00:00:00Z,2024-10-07T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
387020,Bluetongue,;3;,55.5653,9.0241,140100 BRØRUP,Denmark,Europe,2024-09-06T00:00:00Z,2024-09-24T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
386325,Bluetongue,;3;,55.5313,9.0187,139526BRØRUP,Denmark,Europe,2024-08-31T00:00:00Z,2024-08-31T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
385501,Bluetongue,;3;,55.577325,8.362769,ob_138871 - 47182 - Hostrup,Denmark,Europe,2024-08-15T00:00:00Z,2024-08-23T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
385499,Bluetongue,;3;,55.524715,8.438212,ob_138874 - 35838 - Ravnsbjerg,Denmark,Europe,2024-08-18T00:00:00Z,2024-08-23T00:00:00Z,"Domestic,Cattle,Domestic,Sheep,Domestic,Goats,",WOAH (former OIE),,,Confirmed
385500,Bluetongue,;3;,55.455216,8.586588,ob_138872 - 125860 - Tjæreborg,Denmark,Europe,2024-08-15T00:00:00Z,2024-08-23T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
390949,Bluetongue,;3;,55.5023,8.5564,143319 ESBJERG Ø,Denmark,Europe,2024-11-06T00:00:00Z,2024-11-19T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
388219,Bluetongue,;3;,55.3554,8.464,140856 FANØ,Denmark,Europe,2024-09-23T00:00:00Z,2024-10-08T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
390940,Bluetongue,;3;,55.677,8.94,143329 HEJNSVIG,Denmark,Europe,2024-11-08T00:00:00Z,2024-11-19T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
386724,Bluetongue,;3;,55.6924,8.827,139904 GRINDSTED,Denmark,Europe,2024-09-09T00:00:00Z,2024-09-19T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
388214,Bluetongue,;3;,55.7119,8.8304,140861 GRINDSTED,Denmark,Europe,2024-09-24T00:00:00Z,2024-10-08T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
388224,Bluetongue,;3;,55.7893,8.7635,140847 GRINDSTED,Denmark,Europe,2024-09-23T00:00:00Z,2024-10-08T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
390935,Bluetongue,;3;,55.8164,8.8228,143334 GRINDSTED,Denmark,Europe,2024-11-11T00:00:00Z,2024-11-19T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
390567,Bluetongue,;3;,55.684,8.8917,143109GRINDSTED,Denmark,Europe,2024-10-30T00:00:00Z,2024-11-14T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
390942,Bluetongue,;3;,55.7028,8.824,143327 GRINDSTED,Denmark,Europe,2024-11-06T00:00:00Z,2024-11-19T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
